"28-06-2026, 2:10:58 a. m.",18.57,60.46,2771,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:01 a. m.",18.57,60.44,2769,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:04 a. m.",18.57,60.45,2773,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:07 a. m.",18.54,60.44,2783,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:10 a. m.",18.55,60.45,2720,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:13 a. m.",18.55,60.52,2811,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:16 a. m.",18.54,60.47,2849,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:21 a. m.",18.57,60.51,2858,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:22 a. m.",18.55,60.48,2803,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:25 a. m.",18.57,60.4,2752,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:28 a. m.",18.55,60.35,2731,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:31 a. m.",18.58,60.31,2751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:34 a. m.",18.57,60.3,2734,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:37 a. m.",18.57,60.28,2722,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:40 a. m.",18.57,60.29,2697,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:43 a. m.",18.57,60.27,2697,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:46 a. m.",18.55,60.27,2704,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:50 a. m.",18.57,60.27,2710,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:52 a. m.",18.55,60.27,2726,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:55 a. m.",18.57,60.27,2798,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:11:58 a. m.",18.55,60.27,2767,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:01 a. m.",18.55,60.28,2725,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:04 a. m.",18.58,60.28,2713,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:13 a. m.",18.55,60.31,2699,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:13 a. m.",18.57,60.32,2745,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:13 a. m.",18.58,60.28,2790,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:16 a. m.",18.55,60.3,2779,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:19 a. m.",18.58,60.28,2686,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:22 a. m.",18.54,60.24,2755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:25 a. m.",18.6,60.25,2751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:28 a. m.",18.55,60.25,2756,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:31 a. m.",18.55,60.27,2755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:34 a. m.",18.55,60.25,2785,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:37 a. m.",18.6,60.24,2813,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:40 a. m.",18.57,60.2,2777,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:43 a. m.",18.55,60.16,2854,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:46 a. m.",18.57,60.22,2814,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:51 a. m.",18.58,60.24,2795,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:52 a. m.",18.57,60.29,2771,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:55 a. m.",18.57,60.28,2783,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:12:58 a. m.",18.57,60.35,2755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:01 a. m.",18.58,60.4,2751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:04 a. m.",18.57,60.41,2752,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:07 a. m.",18.57,60.42,2762,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:10 a. m.",18.58,60.4,2768,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:13 a. m.",18.57,60.28,2775,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:22 a. m.",18.58,60.29,2797,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:22 a. m.",18.58,60.33,2861,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:22 a. m.",18.58,60.31,2797,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:25 a. m.",18.58,60.29,2852,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:28 a. m.",18.58,60.29,2826,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:31 a. m.",18.57,60.31,2805,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:34 a. m.",18.58,60.29,2822,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:37 a. m.",18.6,60.31,2767,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:40 a. m.",18.58,60.32,2811,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:43 a. m.",18.58,60.27,2853,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:46 a. m.",18.58,60.32,2928,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:49 a. m.",18.58,60.34,2900,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:52 a. m.",18.58,60.4,2834,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:55 a. m.",18.6,60.53,2819,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:13:58 a. m.",18.58,60.62,2787,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:01 a. m.",18.57,60.57,2768,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:04 a. m.",18.58,60.57,2729,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:07 a. m.",18.57,60.62,2660,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:10 a. m.",18.6,60.62,2720,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:13 a. m.",18.58,60.57,2685,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:16 a. m.",18.58,60.57,2678,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:19 a. m.",18.58,60.49,2685,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:22 a. m.",18.58,60.49,2671,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:25 a. m.",18.58,60.44,2675,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:28 a. m.",18.6,60.41,2672,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:31 a. m.",18.55,60.42,2661,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:34 a. m.",18.58,60.4,2618,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:37 a. m.",18.6,60.43,2507,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:40 a. m.",18.6,60.45,2555,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:45 a. m.",18.58,60.43,2559,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:46 a. m.",18.6,60.46,2549,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:49 a. m.",18.6,60.43,2555,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:54 a. m.",18.61,60.36,2559,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:55 a. m.",18.6,60.32,2659,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:14:58 a. m.",18.55,60.33,2693,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:01 a. m.",18.6,60.33,2642,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:04 a. m.",18.6,60.33,2641,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:07 a. m.",18.58,60.37,2688,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:10 a. m.",18.6,60.4,2661,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:13 a. m.",18.58,60.44,2657,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:16 a. m.",18.58,60.4,2634,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:19 a. m.",18.58,60.3,2623,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:22 a. m.",18.58,60.25,2835,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:25 a. m.",18.6,60.21,2833,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:28 a. m.",18.6,60.15,2745,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:33 a. m.",18.61,60.13,2610,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:34 a. m.",18.6,60.17,2480,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:37 a. m.",18.58,60.13,2385,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:40 a. m.",18.6,60.16,2291,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:43 a. m.",18.61,60.08,2231,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:46 a. m.",18.6,60.09,2183,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:49 a. m.",18.58,60.08,2154,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:52 a. m.",18.61,60.01,2123,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:55 a. m.",18.61,60.01,2112,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:15:58 a. m.",18.61,59.99,2111,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:03 a. m.",18.6,59.95,2080,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:04 a. m.",18.6,59.94,2097,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:07 a. m.",18.6,59.91,2096,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:10 a. m.",18.61,59.92,2081,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:15 a. m.",18.61,60,2066,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:16 a. m.",18.6,60.02,2047,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:19 a. m.",18.61,60.13,2021,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:22 a. m.",18.6,60.19,2006,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:25 a. m.",18.6,60.16,1994,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:28 a. m.",18.61,60.18,1981,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:31 a. m.",18.61,60.17,1968,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:34 a. m.",18.6,60.12,1950,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:37 a. m.",18.58,60.1,1927,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:40 a. m.",18.61,60,1905,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:43 a. m.",18.6,60.03,1894,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:46 a. m.",18.6,60.13,1877,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:51 a. m.",18.61,60.26,1868,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:52 a. m.",18.6,60.39,1843,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:55 a. m.",18.61,60.34,1843,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:16:58 a. m.",18.6,60.25,1840,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:01 a. m.",18.61,60.27,1834,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:04 a. m.",18.61,60.28,1838,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:07 a. m.",18.61,60.3,1825,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:10 a. m.",18.6,60.22,1820,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:13 a. m.",18.61,60.2,1821,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:16 a. m.",18.61,60.13,1821,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:19 a. m.",18.61,60.17,1822,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:22 a. m.",18.61,60.2,1808,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:25 a. m.",18.6,60.3,1808,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:28 a. m.",18.61,60.3,1810,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:31 a. m.",18.61,60.29,1810,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:34 a. m.",18.62,60.19,1808,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:37 a. m.",18.62,60.12,1807,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:40 a. m.",18.62,60.15,1798,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:43 a. m.",18.61,60.13,1788,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:46 a. m.",18.6,60.11,1805,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:49 a. m.",18.62,60.13,1799,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:52 a. m.",18.62,60.14,1794,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:17:55 a. m.",18.62,60.2,1793,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:01 a. m.",18.61,60.21,1797,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:01 a. m.",18.62,60.21,1791,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:04 a. m.",18.62,60.21,1787,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:13 a. m.",18.6,60.26,1787,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:13 a. m.",18.61,60.28,1781,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:13 a. m.",18.61,60.23,1776,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:16 a. m.",18.62,60.22,1778,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:19 a. m.",18.62,60.19,1779,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:22 a. m.",18.62,60.12,1775,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:25 a. m.",18.61,60.07,1771,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:28 a. m.",18.62,60.07,1766,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:31 a. m.",18.62,60.06,1777,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:34 a. m.",18.61,60.07,1774,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:37 a. m.",18.61,60,1767,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:40 a. m.",18.62,60.06,1772,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:43 a. m.",18.61,60.09,1759,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:53 a. m.",18.61,60.1,1759,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:53 a. m.",18.61,60.13,1763,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:53 a. m.",18.64,60.11,1760,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:55 a. m.",18.62,60.15,1758,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:18:58 a. m.",18.62,60.21,1754,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:01 a. m.",18.62,60.18,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:04 a. m.",18.62,60.14,1759,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:08 a. m.",18.61,60.08,1758,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:10 a. m.",18.62,60.12,1748,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:13 a. m.",18.61,60.11,1746,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:17 a. m.",18.64,60.19,1749,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:19 a. m.",18.62,60.21,1753,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:22 a. m.",18.61,60.21,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:26 a. m.",18.61,60.21,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:29 a. m.",18.62,60.18,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:31 a. m.",18.64,60.19,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:36 a. m.",18.61,60.16,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:38 a. m.",18.61,60.14,1749,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:40 a. m.",18.6,60.18,1748,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:45 a. m.",18.61,60.21,1745,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:47 a. m.",18.62,60.24,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:49 a. m.",18.61,60.27,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:52 a. m.",18.61,60.2,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:56 a. m.",18.61,60.18,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:19:59 a. m.",18.61,60.2,1754,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:01 a. m.",18.62,60.25,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:07 a. m.",18.61,60.31,1753,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:08 a. m.",18.62,60.33,1746,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:10 a. m.",18.61,60.34,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:15 a. m.",18.61,60.33,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:17 a. m.",18.58,60.25,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:19 a. m.",18.61,60.25,1748,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:22 a. m.",18.6,60.29,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:26 a. m.",18.61,60.27,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:29 a. m.",18.61,60.33,1754,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:31 a. m.",18.62,60.37,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:35 a. m.",18.61,60.35,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:38 a. m.",18.62,60.35,1749,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:41 a. m.",18.6,60.24,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:44 a. m.",18.61,60.24,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:47 a. m.",18.64,60.19,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:50 a. m.",18.61,60.18,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:53 a. m.",18.6,60.12,1747,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:56 a. m.",18.62,60.11,1763,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:20:59 a. m.",18.62,60.08,1714,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:02 a. m.",18.6,60.07,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:05 a. m.",18.6,60.1,1754,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:08 a. m.",18.61,60.11,1757,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:11 a. m.",18.61,60.13,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:14 a. m.",18.61,60.12,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:17 a. m.",18.61,60.14,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:20 a. m.",18.62,60.18,1757,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:23 a. m.",18.62,60.24,1757,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:26 a. m.",18.6,60.28,1750,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:29 a. m.",18.62,60.31,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:32 a. m.",18.62,60.32,1755,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:35 a. m.",18.62,60.41,1765,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:38 a. m.",18.62,60.45,1726,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:41 a. m.",18.61,60.46,1761,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:44 a. m.",18.6,60.5,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:47 a. m.",18.61,60.49,1760,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:50 a. m.",18.62,60.53,1765,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:54 a. m.",18.61,60.54,1759,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:56 a. m.",18.62,60.46,1776,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:21:59 a. m.",18.61,60.43,1766,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:02 a. m.",18.61,60.38,1746,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:05 a. m.",18.62,60.36,1771,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:08 a. m.",18.6,60.39,1783,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:11 a. m.",18.62,60.42,1761,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:14 a. m.",18.61,60.46,1761,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:17 a. m.",18.61,60.53,1719,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:20 a. m.",18.61,60.45,1758,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:23 a. m.",18.6,60.4,1767,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:26 a. m.",18.61,60.27,1766,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:29 a. m.",18.6,60.23,1749,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:32 a. m.",18.61,60.21,1751,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:35 a. m.",18.61,60.19,1757,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:38 a. m.",18.6,60.19,1758,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:41 a. m.",18.61,60.16,1795,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:44 a. m.",18.61,60.16,1761,normal

timestamp,temperatura,humedad,gas,estado_alerta
"28-06-2026, 2:22:47 a. m.",18.61,60.14,1744,normal

timestamp,temperatura,humedad,gas,estado_alerta
